6631
9632	낙후	24
3934	낚시	17
25602	낚시꾼	1
4509	낚싯대	3
11153	낚싯바늘	1
25603	낚싯배	1
28054	낚싯줄	1
20291	난간	6
15892	난감	1
1297	난관	298
14984	난국	5
8689	난도	7
27288	난동	2
26605	난뒤	1
5060	난로	10
24566	난류	4
17651	난리	1
24156	난립	3
7707	난무	9
5806	난민	16
26019	난바	1
2032	난방	67
19480	난봉	1
27301	난사	2
14467	난사람	1
22626	난삭	1
22627	난삭재	1
9168	난색	5
11889	난생	13
17220	난생처음	14
25314	난소암	5
22937	난연	1
16517	난의	2
7954	난이	7
5368	난이도	79
25662	난임	1
13338	난자완스	1
14144	난장	4
16553	난장판	2
18036	난쟁이	1
22099	난적	4
19140	난점	1
14017	난제	17
14711	난징	1
21125	난징대	1
17125	난치병	7
14852	난치성질환	1
18592	난타	6
26486	난폭	2
13650	난폭운전	1
5089	난항	36
7484	난해	2
24826	난후	2
1842	날개	70
11474	날갯짓	10
8149	날고기	2
14678	날기	3
10975	날라리	2
813	날로	51
11623	날림	4
23721	날밤	1
24593	날벼락	3
5609	날수	5
568	날씨	204
20007	날염	2
9391	날인	8
15924	날임	1
27377	날조	2
391	날짜	179
19096	날치기	1
7955	남고	36
12726	남곤	1
25417	남교리	1
8766	남구	3
19805	남구청	4
18191	남군	1
14410	남극	8
20463	남남	1
3841	남녀	70
18528	남녀공학	3
23078	남녀평등	1
9939	남대문	8
23569	남대문시장	5
18546	남도	7
17543	남동	21
6685	남동생	19
25580	남만	1
10316	남매	23
10535	남미	72
11925	남반구	1
7990	남발	11
4510	남방	8
7676	남부	37
12633	남북	9
12887	남북관계	1
24495	남북전쟁	1
28167	남북정상회담	2
25715	남북통일	3
12634	남북한	1
14320	남산	5
20302	남산타워	2
18636	남선	1
3935	남성	98
24051	남성성	1
16518	남성은	1
25841	남성향	1
22210	남수단	1
21117	남승우	1
998	남아	246
16770	남아공	5
6827	남아도	2
14743	남아메리카	2
21307	남아프리카	4
14607	남양	9
14608	남양건설	1
40	남양유업	3
17167	남양주	4
20488	남양주시	4
2125	남용	25
17825	남원	2
26893	남유럽	2
23856	남이섬	4
24246	남인	1
19650	남일	2
2628	남자	257
4669	남자라면	15
25069	남자에게	1
13516	남자친구	16
13517	남자형제	1
19129	남조류	1
19608	남중	6
26733	남중국해	2
2688	남지	124
15094	남지영	1
7627	남짓	28
4511	남쪽	4
9217	남친	1
21634	남태평양	1
14481	남파	1
13518	남편	13
9873	남포동	4
6828	남학생	33
16683	남한	9
6895	남해	7
12489	납골당	2
11239	납기	70
569	납득	78
3739	납땜	95
5506	납부	30
20172	납사	4
10057	납세	5
26363	납세의무	2
5757	납입	10
14520	납입액	1
23504	납축전지	2
18998	납치	3
4670	납품	137
26570	납품량	4
3215	낫다	63
4983	낭도	3
13193	낭독	4
19075	낭떠러지	3
15723	낭만	16
3044	낭비	204
17473	낭송	1
11139	낭패	9
15754	낮밤	1
17307	낮선	1
19195	낮음	3
11582	낮잠	2
4566	낯가림	25
41	낯선	372
17826	낯섦	11
16063	낱개	8
27020	낱낱	2
14979	낱낱이	2
14610	낱말	1
4567	낳을	28
12294	내강	6
12248	내겐	3
8593	내공	20
23924	내과	3
20816	내규	4
18609	내근	4
897	내기	359
1084	내내	247
4984	내년	46
10102	내달	5
14072	내딘	1
18405	내딪는	1
27169	내레이션	2
19651	내력	2
20265	내력벽	1
10391	내륙	8
13101	내리막	16
3883	내막	6
1947	내면	68
21139	내몽고	1
14062	내몽고자치구	1
13661	내몽골	2
14224	내무	4
392	내무반	3
16412	내무부	2
16413	내무실	1
24130	내복	1
1751	내부	501
10163	내부고발자	2
11393	내부통제	4
13339	내분	4
14945	내비	2
10165	내비게이션	22
17850	내빈	8
26712	내뿜	1
16180	내뿜는	3
5698	내색	26
24423	내생	1
10761	내세	1
11465	내셔널	3
19885	내셔널리그	2
7018	내시	11
11705	내시경	1
6407	내식성	11
1752	내신	12
4606	내심	18
27613	내압	2
5699	내야	81
19338	내연	3
7843	내연기관	32
13216	내열	6
15029	내열강	1
21994	내열성	5
3404	내외	187
26337	내외동	1
42	내용	2203
3842	내용물	7
25987	내용정리	3
4104	내의	275
1948	내일	238
10520	내자	19
4607	내장	39
15426	내장산	1
11999	내재	13
21481	내재가치	1
3586	내적	29
7078	내적인	18
13839	내전	10
10410	내정	4
15985	내정자	3
17915	내조	1
3884	내지	135
20522	내직원	1
13243	내진	15
20151	내추럴	1
11321	내포	20
20266	내풍	1
8821	내한	9
9218	내합	1
7370	내해	3
21686	내핵	1
19534	내형	1
28429	내화	3
19681	내후년	6
16627	낸드	46
24411	낸스	2
22408	낸시	1
18386	낸싱	8
8836	냄비	4
4823	냄새	95
11910	냅킨	4
24362	냇가	1
11202	냉각	38
27614	냉각관	1
11203	냉각기	4
20144	냉각수	10
21981	냉각재	2
24942	냉간압연	1
27733	냉기	1
16519	냉난방공조	1
12108	냉대	4
9100	냉동	60
19366	냉동고	6
16520	냉동기	29
13478	냉동식품	6
4748	냉동인간	4
14703	냉매	14
22860	냉면	4
24455	냉면집	1
16036	냉방	19
7357	냉소	11
17745	냉수	5
17416	냉연	4
21839	냉온	2
4055	냉장	11
1843	냉장고	100
26527	냉전	1
7773	냉정	7
14548	냉커피	1
15971	냉혈	1
26927	너구리	2
12651	너리	8
12746	너마저	1
2126	너머	55
11073	너비	2
8576	너뿐이	1
19002	너스레	1
13709	너싱홈	1
24675	너와나	1
26044	너클	2
19892	너트	6
2127	너희	27
18764	넌센스	1
20945	넌스	2
12529	넌지시	2
27943	넌트	1
22187	널널	1
4985	널리	133
26169	널브러져	5
9260	널브러진	2
8476	넓이	14
18629	넘겨주기	1
14055	넘김	1
12122	넘버	8
26614	넘버링	2
13830	넘버원	15
16927	넘침	1
23970	넘휠	6
5187	넣기	46
12663	네거티브	1
15889	네덜란드	21
12437	네덜란드어	1
20817	네덜란드인	1
13015	네로	1
18865	네르투스	2
15543	네마	1
7431	네모	3
10590	네바다	1
22702	네브라스카	1
10292	네비게이션	16
27989	네스프레소	1
10578	네시	1
8440	네오	2
14751	네오위즈	1
14752	네오위즈게임즈	1
23825	네온	2
8668	네이버	40
28126	네이션	1
17246	네이티	5
22666	네일	1
24105	네일아트	1
20824	네트	3
17875	네트워커	1
2033	네트워크	510
18427	네트워킹	12
28502	네트워트	1
10032	네트웍	22
7247	네티즌	12
6631	네팔	30
7371	네피	1
19576	넥서스	1
1085	넥센	9
5661	넥스	18
8426	넥스트	5
1565	넥슨	12
21648	넥실렌	2
27882	넥쏘	2
15508	넥타이	3
13638	넨탈	9
21741	넨털	1
10854	넷마블	5
10144	넷북	3
27773	넷이	1
1949	넷째	58
18515	넷플릭스	1
4021	녀석	9
11814	년대	3
2466	년도	67
24463	년별	1
21053	년전	2
18169	년층	26
24275	노가다	1
9118	노고	22
14558	노고단	3
5988	노골	4
17148	노광	21
15177	노끈	1
16266	노년	30
21242	노년기	3
21455	노다메	1
24106	노다지	1
24709	노도	1
3650	노동	138
25762	노동계	1
27817	노동량	1
10525	노동법	9
4749	노동부	7
24902	노동사회학	1
11394	노동시장	3
22334	노동요	2
6012	노동자	60
27255	노동조합	2
15338	노동청	2
24632	노두	1
20602	노드	7
3535	노란색	16
22898	노랑	1
2467	노래	189
7135	노래방	26
7749	노래실력	8
8744	노랫소리	5
2128	노량진	11
28176	노량진역	1
43	노력	5383
11174	노력항	1
12541	노련	3
14090	노령	1
20650	노령화	5
19438	노로	1
27845	노로바이러스	1
725	노루	3
24400	노르	1
19652	노르웨이	4
10327	노른자위	1
8499	노릇	11
7545	노리	14
24064	노리개	1
11860	노마	1
21959	노마드	1
23145	노멀	2
22222	노면	6
18792	노모	1
3485	노무	18
3740	노무사	6
28092	노무현	1
25702	노미	5
14229	노바	1
12702	노발	2
14759	노벨	8
12635	노벨물리학상	1
18902	노벨상	4
26040	노벨평화상	1
25306	노병	1
8477	노보시비르스크	2
8150	노부	7
24787	노부모	2
11970	노블	7
16456	노블레스	7
6529	노비	4
24344	노비안검법	1
9119	노사	26
13102	노상	1
4338	노선	40
4339	노선도	7
11740	노소	34
5254	노숙	18
2468	노숙인	9
3045	노숙자	15
13300	노스	3
13845	노스캐롤라이나	1
22240	노스페이스	5
4512	노신	2
25052	노심	2
7432	노심초사	5
25908	노아	1
22771	노안	1
19583	노암	1
13802	노약	10
3216	노어	4
6781	노역	4
21330	노예	2
23627	노원	1
20535	노원구	3
7183	노을	5
20489	노이로제	1
9850	노이즈	19
9219	노이즈마케팅	2
22164	노익	2
999	노인	157
7708	노인장	2
24645	노임	1
5662	노자	2
17861	노장	1
7358	노점	13
12327	노점상	7
12343	노조	15
15396	노즐	6
8371	노천	6
5700	노출	105
15946	노출량	2
11934	노크	4
16390	노키아	13
5024	노트	189
5025	노트북	84
18247	노틸러스	10
22777	노팅힐	1
20870	노파	1
27291	노폐물	2
1000	노하우	750
10762	노홍철	2
15220	노화	7
5188	노후	69
24387	노희경	1
26825	녹내장	4
19049	녹는점	2
12185	녹도	1
18547	녹동	1
16815	녹록	5
16267	녹변	1
16521	녹산	2
278	녹색	87
20142	녹색건축	2
15574	녹색혁명	1
25856	녹스	1
20888	녹슨	1
1001	녹십자	12
3119	녹음	92
16796	녹음기	6
11279	녹음실	5
5394	녹지	4
7905	녹차	6
18222	녹초	8
21849	녹취	3
24926	녹취록	1
20862	녹취본	1
898	녹화	38
4485	논란	63
3289	논리	294
23409	논리게이트	2
14682	논리성	9
23276	논리식	1
18747	논리학	4
15496	논리회로	65
4006	논문	832
4986	논물	10
12620	논밭	3
11583	논설	2
4608	논술	12
18467	논액팅	1
12287	논어	10
2333	논의	232
18216	논일	1
6398	논쟁	37
18575	논점	1
21664	논제	2
19481	논픽션	1
15129	논현동	1
8237	놀란	15
17643	놀람	1
24562	놀러와	2
2797	놀림	22
7750	놀이	61
9813	놀이기구	11
5061	놀이동산	6
4609	놀이터	30
11336	농가	20
11384	농간	1
5546	농경	5
19594	농경지	2
1422	농구	124
15509	농구공	4
21414	농구단	2
7201	농구대회	13
18498	농구부	11
7202	농구장	4
22248	농구코트	2
7410	농군	2
6743	농기	4
1950	농기구	11
5163	농담	79
9295	농도	81
21658	농림	2
22944	농림수산식품부	1
27862	농림축산식품부	1
15747	농민	14
27484	농민운동	1
22070	농번기	1
7411	농법	2
7412	농부	5
4056	농사	36
1619	농사일	22
21629	농사철	1
9861	농산	10
4057	농산물	22
19298	농산품	2
27833	농성	1
12139	농수산	6
18601	농수산물시장	1
1620	농심	10
3691	농아	8
10935	농아인	1
4058	농약	9
8957	농어촌	10
1844	농업	37
13608	농업인	12
20788	농업정책	1
13630	농업협동조합	1
23265	농인	4
15258	농작물	9
7677	농장	54
16368	농지	5
1423	농촌	55
14421	농촌봉사활동	9
15259	농촌진흥청	6
15719	농촌활동	3
18817	농축	13
6744	농토	1
10392	농협	30
22118	농협생명	1
20957	농협유통	1
15575	농화학	1
5895	농활	19
16684	농후	4
18234	높낮이	4
2129	높이	530
26687	높임말	1
27787	높혔습니	2
26356	놨던	1
12027	놨습니	2
14121	뇌경색	2
21503	뇌곤	1
19787	뇌관	1
10646	뇌리	11
14538	뇌성마비	6
14393	뇌전증	1
7062	뇌졸중	6
17776	뇌종양	1
21022	뇌파	9
3008	누가	149
14025	누각	4
44	누구	1445
12883	누구셨는	1
45	누군가	498
393	누굴	4
23842	누그러뜨렸	1
22905	누그러뜨릴	1
6686	누나	68
7127	누누	2
5026	누드	2
9775	누드모델	1
4809	누락	53
27477	누랬습니	1
13209	누런	2
7069	누룩	1
15775	누룽지	1
19655	누르기	1
8980	누리	42
13500	누리꾼	2
27145	누리로	2
8055	누명	3
27426	누벼	2
6072	누비	42
24975	누비자	1
13278	누설	18
21156	누설량	1
28161	누셔	1
9739	누수	18
25216	누액	1
25154	누우	1
12905	누울	2
27009	누일	2
4265	누적	60
20433	누전	2
23521	누진	1
3741	누차	26
16879	누출사고	3
8151	누크	3
19482	눈가	2
26647	눈가리개	1
21797	눈곱	1
17112	눈금	1
5230	눈길	61
726	눈높이	146
24893	눈대중	6
21358	눈덩이	6
23999	눈독	2
17195	눈동자	3
14683	눈망울	3
5869	눈맞춤	1
2334	눈물	139
5586	눈병	2
14999	눈보라	1
26107	눈부심	1
727	눈빛	42
25178	눈사태	1
19237	눈살	4
24636	눈삽	4
19391	눈시울	4
9324	눈썰매장	1
9940	눈썰미	9
17693	눈썹	1
4513	눈알	1
3765	눈앞	146
20201	눈앤	1
25070	눈웃음	3
17241	눈짓	3
21041	눈초리	3
20190	눈총	2
728	눈치	148
24788	눈코	3
25818	눌려	1
27230	뉘른	2
2629	뉘앙스	22
20511	뉘일	1
21861	뉴델리	3
23829	뉴런	1
24012	뉴멕시코	1
13746	뉴멕시코주	3
13719	뉴미디어	6
3795	뉴스	260
20156	뉴스레터	11
27347	뉴스피드	2
7340	뉴욕	49
24894	뉴욕대	3
26659	뉴욕시	1
19222	뉴욕주	1
26276	뉴욕타임스	1
17030	뉴저지	4
9196	뉴질랜드	38
27302	뉴질랜드인	2
28604	뉴코아아울렛	1
20232	뉴턴	5
21346	느꼇던	2
814	느낌	547
6556	느낌표	12
16750	느님	1
19223	느릿느릿	1
16232	느티나무	1
16569	늑장	3
4059	는가	4
6294	는걸	10
24230	늘여트린	1
5125	늙은이	7
7225	능가	6
28650	능구렁이	1
1086	능동	477
16103	능동태	3
10814	능란	1
46	능력	3991
11763	능력자	4
1087	능률	193
27289	능변	2
11034	능사	9
20938	능선	1
4514	능성	9
15705	능숙치	1
15669	능이	5
25564	능인	1
23698	능직	1
12272	능청	5
11575	능통	3
6590	능함	1
25820	늦가을	1
6687	늦둥이	7
28266	늦바람	1
20880	늦음	1
18451	늦잠	7
22267	늪지	1
14331	늬앙스	1
7226	니니	1
9814	니드	2
16685	니스	2
12747	니아	4
6879	니즈	147
18024	니지	6
25795	니체	3
16830	니카라과	1
14887	니켈	4
9002	니코	1
8152	니코틴	3
25706	니콘	1
26830	니콜라	2
17615	니트	12
27508	니퍼	1
13645	닉네임	7
13684	닉스	5
14570	닌자	1
12562	닌텐도	4
15301	닐링	1
27067	닐슨	3
14629	님들	1
19682	님비	4
17527	님입니	1
16890	닛산	2
6049	다가	86
4226	다각	122
4910	다각도	26
22590	다공	2
21828	다공질	1
14922	다과	10
15221	다과회	3
14119	다국어	2
279	다국적	30
12680	다국적기업	3
15407	다그	3
4515	다금바리	1
6606	다기	27
14369	다나	5
3936	다년	59
26437	다니엘	1
15124	다다	1
9919	다다익선	1
25716	다단	1
11661	다단계	7
20049	다단임펙터	1
9874	다도	4
5932	다독	43
8981	다라	15
23564	다락방	2
14394	다람쥐	5
22761	다래	1
15018	다량	18
8853	다룸	7
47	다른	4208
17139	다른사람	10
570	다리	236
21331	다리미	4
22961	다리부상	1
21332	다림질	2
394	다만	663
17458	다매체	4
4649	다문화	68
6227	다반사	28
16541	다발	10
9141	다방	6
815	다방면	198
12143	다변	37
16977	다보스	4
7433	다보탑	1
25355	다빈치	5
20830	다사	5
20585	다산	1
3046	다섯	72
10579	다섯시	2
26978	다세대	2
1002	다소	523
10765	다소간	4
25386	다솜	1
1171	다수	394
14820	다수결	13
17409	다스	4
27115	다슬기	2
1088	다시	1988
2853	다시금	133
27892	다시다	1
1424	다시마	2
12574	다식	3
17372	다얀	2
6487	다양	64
4060	다양성	122
12967	다오	2
10792	다용	10
22480	다우	2
13301	다우기술	1
12356	다우존스	2
2689	다운	91
9851	다운로드	22
24614	다운증후군	1
13418	다윈	3
12636	다윗	5
20946	다육	1
1298	다음	1608
6348	다음주	4
2943	다음해	15
26160	다이나모	2
18313	다이나믹	6
22014	다이나믹스	1
12735	다이내믹	5
7315	다이너마이트	2
21217	다이다믹	1
14848	다이렉트	2
13093	다이모스	46
21435	다이버	3
21894	다이브	1
11453	다이빙	19
14162	다이소	6
8912	다이아몬드	14
15216	다이어그램	11
48	다이어리	63
23905	다이어터	1
4293	다이어트	46
16320	다이오드	41
24870	다이지	1
10013	다인	5
18124	다자	2
17795	다재	5
19076	다저스	1
14091	다중	16
18785	다중경로	1
24336	다중작업	1
17851	다중접속	1
4671	다지	118
1236	다짐	459
14370	다짜고짜	2
23339	다채롭	6
17843	다축	1
23570	다카	1
24401	다케	1
21103	다큐	5
8936	다큐멘터리	36
12821	다크	1
25597	다크호스	1
3885	다툼	84
22900	다트	6
26499	다트판	1
5027	다한	90
3405	다합	39
27646	다항식	4
571	다해	509
5507	다행	48
4750	다혈질	8
23832	다홍치마	1
28149	닥들일	1
16179	닥종이	1
5732	닥치	17
14618	닥치고	2
10145	닥타	2
14908	닥터	3
9169	닥터피쉬	5
7906	닦달	5
2130	단가	100
15293	단거리	7
1621	단결	59
395	단계	1011
1237	단골	174
1425	단과대학	50
20706	단광	2
21456	단국대학교	2
280	단기	137
3217	단기간	145
4516	단당류	1
3371	단대	6
25136	단도	1
4672	단도직입	4
9006	단독	37
8427	단독주택	9
7211	단돈	19
20783	단동	1
11614	단둘	10
13146	단둥	1
23614	단디	2
396	단락	165
9035	단란	7
19673	단량체	3
15563	단막극	3
12387	단말	19
2469	단말기	37
24026	단맛	6
9101	단면	12
21286	단면계수	1
26629	단면도	1
6926	단무지	2
4266	단문	4
9392	단발	13
27959	단백	1
1003	단백질	32
10042	단번	20
23514	단복	1
14482	단비	10
18935	단상	4
4751	단색	3
5870	단서	8
22100	단선	10
11227	단소	3
12948	단속	17
17979	단수	6
1696	단순	225
8294	단순화	32
20569	단숨	5
11566	단시간	51
20528	단식	8
3120	단신	9
15322	단안	1
17196	단양	2
729	단어	548
27775	단어량	2
3047	단언	11
10653	단언컨대	10
23065	단역	1
3843	단연	74
9513	단열	9
3692	단원	126
281	단위	347
25233	단위원	1
17269	단위체	2
8238	단일	50
12464	단자	16
27386	단잠	4
11700	단장	51
25607	단재	1
10497	단절	37
49	단점	1399
2034	단정	18
12520	단조	10
11624	단종	3
21095	단주	2
572	단지	298
9852	단짝	8
397	단체	734
28576	단체교섭	2
15281	단체행동	2
4848	단추	37
398	단축	251
16757	단축키	10
7592	단취	4
17300	단층	2
8404	단칸	20
7079	단칼	10
24522	단판	2
22324	단팥빵	1
5989	단편	42
4911	단편소설	5
19981	단편영화	6
2395	단합	142
3937	단행	9
5625	단호	21
25075	단호박	1
12798	단화	1
21192	달갑	1
10903	달걀	20
14027	달고나	1
14395	달기	6
24986	달님	1
5434	달달	5
4568	달도	20
2690	달동	20
12906	달동네	2
14799	달뒤	3
899	달라	399
24660	달라시	1
17890	달라짐	3
9429	달란트	2
19871	달랏	1
9840	달랑	2
13598	달래	8
11989	달러	48
26467	달러인덱스	1
19872	달러화	3
5028	달력	41
816	달리	785
3442	달리기	95
7485	달린다	3
20115	달마	6
18615	달맞이	1
15856	달서구	3
1622	달성	1792
27794	달성군	1
573	달이	141
4446	달인	43
22867	달자	2
20088	달집	1
8710	달천동	2
15656	달팽이	3
24464	달후	1
15021	닭갈비	2
13436	닭고기	2
24437	닭다리	1
8080	닭발	3
17084	닭볶음탕	2
28515	닭싸움	1
28110	닭죽	1
19217	닭집	1
17010	닭튀김	1
22847	담관	1
23718	담금질	8
574	담당	1684
282	담당자	941
11211	담력	8
1753	담배	55
8153	담뱃값	1
22276	담뱃잎	1
23336	담뱃재	2
24847	담벼락	5
3587	담보	35
3742	담소	15
12388	담수	32
14483	담양	3
26745	담요	1
3218	담임	123
11519	담장	3
19168	담즙	1
22224	담체	1
13582	담판	1
25693	담합	1
14292	담화	4
20905	답글	1
13543	답례	2
900	답변	259
26122	답보	2
5508	답사	47
9650	답습	19
16831	답신	7
11432	답안	30
18694	답장	24
8822	답지	31
17956	닷새	3
3938	당구	21
11615	당구공	2
16963	당구대	2
8443	당국	15
12438	당근	12
12510	당나라	2
5663	당뇨	18
7860	당뇨병	6
8106	당락	9
17967	당량비	1
1299	당면	44
1951	당목	1
13868	당번	13
5435	당부	31
7162	당분간	19
2260	당사	156
5944	당사자	31
23735	당상	1
1426	당선	75
10411	당선자	1
50	당시	2086
3588	당신	120
25796	당원	1
14948	당위	2
575	당일	341
8081	당일치기	3
1952	당장	298
10043	당직	16
24231	당직사관	3
27287	당직사령	2
22511	당진	6
11097	당진항	1
11662	당첨	6
7774	당초	21
23552	당하	1
1427	당한	42
11098	당항성	1
15040	당혹	2
283	당황	311
901	대가	183
8108	대가족	16
16421	대각선	6
1697	대감	176
7751	대강	21
6643	대개	11
15913	대거	18
5587	대게	7
10639	대견	1
4673	대결	39
6896	대계	2
7372	대고	48
27172	대곡역	2
21089	대공	2
17479	대공포	4
21333	대공황	1
6897	대관	28
11165	대관령	2
4468	대교	13
4022	대구	117
21554	대구광역시	2
16369	대구시	11
25228	대구인	1
18092	대국	15
12611	대국민	5
1004	대규모	146
21617	대극	2
5509	대금	30
2854	대기	120
22997	대기실	4
26123	대기압	2
902	대기업	184
16771	대기오염	15
16037	대기전력	9
13591	대꾸	1
9898	대나무	10
19609	대남	2
23122	대낮	2
10349	대내	6
2855	대다수	127
10744	대담	4
3589	대답	192
18818	대당	8
7731	대대	44
23184	대대로	1
19707	대대손손	1
15459	대대장	10
9369	대덕	8
25933	대덕구	1
8767	대도	5
3939	대도시	12
2856	대도시권	1
4880	대동	5
730	대동강	1
15153	대동단결	1
10789	대동제	5
26035	대동청년단	1
576	대두	103
8854	대들보	5
18399	대등	1
12414	대란	13
7666	대략	68
4752	대량	74
9007	대량생산	32
26946	대량학살	2
6488	대련	12
21183	대령	4
3290	대로	286
17709	대론	3
22056	대류	13
8279	대륙	56
3257	대리	110
27076	대리석	2
4447	대리인	6
5841	대리점	100
9239	대리출석	5
399	대림	56
6228	대림동	5
5871	대립	112
15378	대마도	1
6105	대마불사	1
5842	대만	58
21544	대만인	1
20921	대망	5
3886	대면	76
10489	대명	2
9468	대명사	21
6229	대목	18
16125	대문	4
5588	대미	9
1428	대박	18
12703	대발	2
15237	대방	1
21210	대법	2
26720	대법원	3
4135	대변	60
13210	대변인	2
7806	대별	37
13977	대보	1
731	대본	106
284	대부분	1110
12637	대북	5
8082	대불	1
285	대비	761
3121	대사	115
13662	대사관	19
4987	대사도	5
12174	대사체	1
9449	대사체학	2
26509	대사회로	1
5807	대산	6
577	대상	984
3122	대상자	35
9833	대서	1
16832	대서양	3
14092	대선	13
14526	대성	6
11312	대성공	39
24065	대성당	1
18350	대성산	2
14527	대성쎌틱에너시스	1
15125	대성전	1
16391	대성통곡	1
5945	대세	25
14655	대소	6
25368	대소문자	1
13757	대속	3
19273	대손	1
16833	대수	5
1754	대수술	2
23020	대수학	1
10132	대순	1
27194	대쉬보드	4
8263	대승	7
27687	대시보드	1
26020	대식	1
1089	대신	686
20020	대심	1
12028	대씩	1
1953	대안	252
16964	대안교육	2
14528	대야	6
16686	대양	6
2035	대여	97
2036	대여섯	2
17064	대역	36
16089	대역폭	9
15078	대열	12
51	대외	427
20642	대외협력	11
19542	대요	1
12163	대용	2
1845	대우	76
4448	대우건설	52
14473	대우루컴즈	2
18765	대우자동차	2
10689	대우전자	2
2767	대우조선	13
9003	대웅	7
21096	대웅전	2
8280	대웅제약	9
4267	대원	113
6089	대위	80
13609	대유	3
2552	대응	623
1300	대의	316
9013	대인	66
400	대인관계	443
19392	대인기피증	3
18140	대인배	5
10033	대일	5
3219	대입	63
28414	대입전형	1
3651	대자보	33
14001	대작	1
6829	대장	51
7956	대장군	2
23381	대장균	1
9081	대장님	42
13818	대장부	1
19674	대장암	2
23250	대장장이	1
1954	대장정	125
5701	대적	31
4781	대전	96
19744	대전광역시	2
10599	대절	11
6013	대접	48
7608	대조	27
22598	대조영함	1
11576	대졸	16
24956	대종	2
11258	대주	8
1429	대중	161
11337	대중가요	1
13803	대중교통	46
17085	대중매체	7
10439	대중문화	4
3940	대중성	11
4105	대중음악	6
3941	대중화	46
3590	대지	19
6055	대지진	10
12813	대진표	10
10591	대쪽	4
25828	대차	3
17758	대차대조표	2
578	대책	210
286	대처	785
24698	대척점	1
17766	대천	1
17767	대천해수욕장	2
20083	대첩	3
11764	대청	1
22632	대청댐	1
23302	대청봉	1
25179	대청해전	2
4610	대체	328
27543	대체기술	1
10654	대체로	21
24661	대체복무	7
10815	대체에너지	23
20517	대체재	12
16297	대체휴일	1
16298	대체휴일제	1
3123	대출	74
4611	대충	103
6022	대치	35
19610	대칭	14
25985	대칭성	3
13961	대타	3
19677	대타협	1
14593	대통	4
9710	대통령	52
12792	대판	1
12907	대패	4
16726	대포	4
12029	대포통장	1
10548	대폭	48
2261	대표	1025
3443	대표이사	21
15491	대표자	21
19886	대표팀	12
14269	대피	16
15690	대피소	3
23368	대필	1
287	대하	862
817	대학	2432
9325	대학가	24
19196	대학가요제	2
52	대학교	2072
10328	대학교수	5
20954	대학교육	4
5843	대학내일	7
25815	대학농구	2
1238	대학로	18
15068	대학별	7
7980	대학병원	14
732	대학생	874
1698	대학시절	458
11815	대학신문	4
1172	대학원	404
2037	대학원생	74
14521	대학입시	17
818	대학입학	36
6384	대합	7
12704	대합실	1
4674	대항	25
9351	대행	48
16335	대혁명	1
579	대형	351
28075	대형견	1
20536	대형주	1
11953	대형차	3
13115	대형화	18
53	대화	1559
10232	대화방	9
23203	대화스킬	3
580	대회	1371
20054	대횟날	1
10271	대효	20
17334	대후	1
21590	댄서	3
733	댄스	67
17844	댐퍼	6
25174	댐핑	4
1430	댓글	38
12175	댕댕	1
27271	댜앙	2
5290	더구나	23
7907	더군다나	31
27776	더기	1
25598	더냐	1
4340	더라도	45
9514	더러	18
27151	더리	2
16664	더미	2
17652	더블	15
22028	더블린	3
22026	더빙	3
9090	더없이	8
22202	더우렁	1
54	더욱	2321
3406	더욱더	198
6688	더욱이	60
4782	더위	35
13728	더존	5
24943	더치	1
27101	더치커피	6
13804	더치페이	1
26280	더컷	1
20700	더페이스샵	1
11625	더하기	18
8154	덕담	9
12295	덕망	1
3220	덕목	180
26585	덕복	1
734	덕분	1339
4268	덕산	1
13923	덕양	1
22254	덕의	1
9313	덕이	1
10072	덕인	3
23769	덕지덕지	2
26143	덕천	1
26144	덕천동	1
1566	덕택	24
14909	덕터	1
16665	덕트	9
22255	덕향	1
16978	덕화	1
20792	던저	1
12086	던지기	7
23932	던킨	2
23933	던킨도너츠	7
12542	덜덜	5
12097	덜렁	5
19274	덜커덩	1
2691	덜컥	7
19330	덤벙	1
20842	덤벨	1
10478	덤벼	9
20997	덤블링	1
26251	덤터	1
22456	덤프	2
17985	덧데	1
27572	덧붙이기	1
14529	덧칠	1
17126	덩굴	2
8444	덩달아	23
5319	덩어리	19
18722	덩이	4
22656	덩크	1
11237	덭붙	1
6191	덮개	8
16570	덮친격	4
27691	데니스	1
26174	데드너	1
5029	데드라인	22
5910	데리	73
12331	데모	10
25756	데미안	2
12968	데미지	1
5255	데뷔	16
18985	데스밸리	1
6607	데스크	32
16038	데스크탑	8
15223	데스크톱	4
17862	데시벨	1
13927	데오드란트	1
20202	데옥손	1
8478	데이	44
12664	데이비드	3
10763	데이타	5
27238	데이타베이스	4
2798	데이터	882
18198	데이터마이닝	18
2944	데이터베이스	145
16798	데이터시트	4
15273	데이트	18
18947	데이팅	2
19275	데인	3
20432	데일	10
9834	데카	1
25976	데코	2
25062	데크	3
25707	데킬라	1
10369	데프콘	3
12439	덴마크	10
20745	덴터티	1
14687	덴티티	14
21512	델리	3
28626	델몬트	1
27231	델베르	2
11475	델브	1
22211	델타	2
12831	델파이	6
23894	도가니	2
12288	도가니탕	1
26866	도감	4
15118	도강	2
26177	도개	1
22723	도곡동	1
13576	도공	2
27827	도관	1
10350	도광양회	1
3221	도구	140
12575	도구로	18
6408	도금	22
15963	도급	7
19979	도기	2
19088	도끼	10
3291	도나	13
6409	도난	25
15541	도난방지기	3
